,TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Category,Price,Name,Region,Signup_Date
858,10814,CUST-029,PROD-011,2023-02-03 21:00:00,2,0.1,$168.26,Electronics,93.48,Customer_29,south,2020-07-19
859,10815,CUST-049,PROD-016,2023-02-03 22:00:00,3,0.1,$137.48,Electronics,50.92,Customer_49,West,2020-12-06
860,10816,CUST-049,PROD-013,2023-02-03 23:00:00,3,0.1,162.59,Office,60.22,Customer_49,West,2020-12-06
861,10817,CUST-006,PROD-018,2023-02-04 00:00:00,5,0.05,1004.44,Furniture,211.46,Customer_6,North,2020-02-09
862,10818,CUST-053,PROD-014,2023-02-04 01:00:00,3,0.05,856.2,Electronics,300.42,Customer_53,North,2021-01-03
863,10819,CUST-027,PROD-019,2023-02-04 02:00:00,6,0.0,422.22,Clothing,70.37,Customer_27,Midwest,2020-07-05
864,10820,CUST-089,PROD-013,2023-02-04 03:00:00,9,0.05,$514.88,Office,60.22,Customer_89,North,2021-09-12
865,10821,CUST-089,PROD-006,2023-02-04 04:00:00,5,0.0,2109.0 EUR,Electronics,421.8,Customer_89,North,2021-09-12
866,10822,CUST-039,PROD-010,2023-02-04 05:00:00,3,0.05,839.52,Electronics,294.57,Customer_39,North,2020-09-27
867,10823,CUST-008,PROD-010,2023-02-04 06:00:00,8,0.1,2120.9 EUR,Electronics,294.57,Customer_8,West,2020-02-23
868,10824,CUST-093,PROD-012,2023-02-04 07:00:00,1,0.05,61.53,Furniture,64.77,Customer_93,West,2021-10-10
869,10825,CUST-073,PROD-004 ,2023-02-04 08:00:00,2,0.1,,,,Customer_73,West,2021-05-23
870,10825,CUST-073,PROD-004 ,2023-02-04 08:00:00,2,0.1,,,,Customer_73,West,2021-05-23
871,10826,CUST-017,PROD-013,2023-02-04 09:00:00,8,0.1,433.58,Office,60.22,Customer_17,South,2020-04-26
872,10827,CUST-024,PROD-010,2023-02-04 10:00:00,4,0.0,1178.28,Electronics,294.57,Customer_24,North,2020-06-14
873,10828,CUST-049,PROD-015,2023-02-04 11:00:00,4,0.0,432.84,Office,108.21,Customer_49,West,2020-12-06
874,10829,CUST-074,PROD-014,2023-02-04 12:00:00,8,0.0,2403.36,Electronics,300.42,Customer_74,Midwest,2021-05-30
875,10830,CUST-005,PROD-004,2023-02-04 13:00:00,9,0.0,3065.31,Office,340.59,Customer_5,West,2020-02-02
876,10831,CUST-063,PROD-016,2023-02-04 14:00:00,4,0.0,$203.68 EUR,Electronics,50.92,Customer_63,Midwest,2021-03-14
877,10832,CUST-057,PROD-001,2023-02-04 15:00:00,5,0.1,$684.04 EUR,Clothing,152.01,Customer_57,East,2021-01-31
878,10833,CUST-033,PROD-017,2023-02-04 16:00:00,8,0.05,1855.08,Furniture,244.09,Customer_33,Midwest,2020-08-16
879,10834,CUST-082,PROD-015,2023-02-04 17:00:00,-7,0.0,-757.47,Office,108.21,Customer_82,North,2021-07-25
880,10835,CUST-057,PROD-017,2023-02-04 18:00:00,4,0.0,976.36,Furniture,244.09,Customer_57,East,2021-01-31
881,10836,CUST-073,PROD-009,2023-02-04 19:00:00,7,0.0,2054.22,Furniture,293.46,Customer_73,West,2021-05-23
882,10836,CUST-073,PROD-009,2023-02-04 19:00:00,7,0.0,2054.22,Furniture,293.46,Customer_73,West,2021-05-23
883,10837,CUST-025,PROD-012,2023-02-04 20:00:00,1,0.0,64.77,Furniture,64.77,Customer_25,North,2020-06-21
884,10837,CUST-025,PROD-012,2023-02-04 20:00:00,1,0.0,64.77,Furniture,64.77,Customer_25,North,2020-06-21
885,10838,CUST-059,PROD-019,Invalid_Date,5,0.1,316.67,Clothing,70.37,Customer_59,East,2021-02-14
886,10839,CUST-090,PROD-004,2023-02-04 22:00:00,4,0.1,1226.12,Office,340.59,Customer_90,Midwest,2021-09-19
887,10840,CUST-026,PROD-015,2023-02-04 23:00:00,5,0.0,$541.05 EUR,Office,108.21,Customer_26,East,2020-06-28
888,10841,CUST-057,PROD-008,2023-02-05 00:00:00,8,0.2,2228.61,Office,348.22,Customer_57,East,2021-01-31
889,10842,CUST-042,PROD-013,2023-02-05 01:00:00,0,0.2,Check_Receipt,Office,60.22,Customer_42,East,2020-10-18
890,10843,CUST-033,PROD-007,2023-02-05 02:00:00,4,0.2,975.9,Clothing,304.97,Customer_33,Midwest,2020-08-16
891,10844,CUST-098,PROD-018,2023-02-05 03:00:00,1,0.1,190.31,Furniture,211.46,Customer_98,midwest,2021-11-14
892,10845,CUST-027,PROD-010,2023-02-05 04:00:00,0,0.0,0.0,Electronics,294.57,Customer_27,Midwest,2020-07-05
893,10846,CUST-052,PROD-013,2023-02-05 05:00:00,7,0.1,$379.39,Office,60.22,Customer_52,South,2020-12-27
894,10847,CUST-064,PROD-005,2023-02-05 06:00:00,2,0.05,$536.71,Electronics,282.48,Customer_64,West,2021-03-21
895,10847,CUST-064,PROD-005,2023-02-05 06:00:00,2,0.05,$536.71,Electronics,282.48,Customer_64,West,2021-03-21
896,10848,CUST-025,PROD-012,2023-02-05 07:00:00,3,0.1,174.88,Furniture,64.77,Customer_25,North,2020-06-21
897,10848,CUST-025,PROD-012,2023-02-05 07:00:00,3,0.1,174.88,Furniture,64.77,Customer_25,North,2020-06-21
898,10849,CUST-018,PROD-013,2023-02-05 08:00:00,9,0.1,$487.78,Office,60.22,Customer_18,North,2020-05-03
899,10850,CUST-024,PROD-017,2023-02-05 09:00:00,3,0.2,585.82,Furniture,244.09,Customer_24,North,2020-06-14
900,10851,CUST-003,PROD-014,2023-02-05 10:00:00,9,0.2,2163.02,Electronics,300.42,Customer_3,east,2020-01-19
901,10852,CUST-044,PROD-006,2023-02-05 11:00:00,1,0.05,400.71,Electronics,421.8,Customer_44,Midwest,2020-11-01
902,10853,CUST-002,PROD-019,2023-02-05 12:00:00,2,0.0,140.74,Clothing,70.37,Customer_2,South,2020-01-12
903,10854,CUST-054,PROD-015,2023-02-05 13:00:00,6,0.0,649.26,Office,108.21,Customer_54,east,2021-01-10
904,10855,CUST-007,PROD-013,2023-02-05 14:00:00,6,0.2,289.06,Office,60.22,Customer_7,west,2020-02-16
905,10856,CUST-007,PROD-008,2033-02-02 15:00:00,8,0.1,$2507.18,Office,348.22,Customer_7,west,2020-02-16
906,10857,CUST-017,PROD-003,2023-02-05 16:00:00,6,0.0,2887.26,Electronics,481.21,Customer_17,South,2020-04-26
907,10858,CUST-086,PROD-005,2023-02-05 17:00:00,5,0.0,$1412.4,Electronics,282.48,Customer_86,Midwest,2021-08-22
908,10859,CUST-048,PROD-019,2023-02-05 18:00:00,7,0.05,467.96 EUR,Clothing,70.37,Customer_48,Midwest,2020-11-29
909,10860,CUST-007,PROD-017,2023-02-05 19:00:00,3,0.05,$695.66,Furniture,244.09,Customer_7,west,2020-02-16
910,10861,CUST-005,PROD-012,2023-02-05 20:00:00,9,0.05,553.78,Furniture,64.77,Customer_5,West,2020-02-02
911,10862,CUST-092,PROD-012,2023-02-05 21:00:00,6,0.1,Check_Receipt,Furniture,64.77,Customer_92,Midwest,2021-10-03
912,10863,CUST-022,PROD-006,2023-02-05 22:00:00,0,0.1,0.0,Electronics,421.8,Customer_22,East,2020-05-31
913,10864,CUST-017,PROD-013,2023-02-05 23:00:00,4,0.2,192.7,Office,60.22,Customer_17,South,2020-04-26
914,10865,CUST-001,PROD-010,2023-02-06 00:00:00,5,0.2,$1178.28,Electronics,294.57,Customer_1,South,2020-01-05
915,10865,CUST-001,PROD-010,2023-02-06 00:00:00,5,0.2,$1178.28,Electronics,294.57,Customer_1,South,2020-01-05
916,10866,CUST-079,PROD-015,2023-02-06 01:00:00,9,0.0,973.89,Office,108.21,Customer_79,Midwest,2021-07-04
917,10867,CUST-026,PROD-007,2023-02-06 02:00:00,3,0.0,914.91,Clothing,304.97,Customer_26,East,2020-06-28
918,10868,CUST-036,PROD-016,2023-02-06 03:00:00,7,0.05,$338.62,Electronics,50.92,Customer_36,East,2020-09-06
919,10869,CUST-012,PROD-004,2023-02-06 04:00:00,3,0.2,$817.42 EUR,Office,340.59,Customer_12,east,2020-03-22
920,10870,CUST-039,PROD-004,2023-02-06 05:00:00,3,0.2,817.42,Office,340.59,Customer_39,North,2020-09-27
921,10871,CUST-057,PROD-001,2023-02-06 06:00:00,1,0.2,121.61,Clothing,152.01,Customer_57,East,2021-01-31
922,10872,CUST-062,PROD-014,2023-02-06 07:00:00,9,0.1,2433.4,Electronics,300.42,Customer_62,West,2021-03-07
923,10873,CUST-087,PROD-011,2023-02-06 08:00:00,3,0.2,224.35,Electronics,93.48,Customer_87,South,2021-08-29
924,10874,CUST-020,PROD-014,2023-02-06 09:00:00,7,0.0,2102.94,Electronics,300.42,Customer_20,west,2020-05-17
925,10875,CUST-074,PROD-014,2023-02-06 10:00:00,3,0.05,856.2 EUR,Electronics,300.42,Customer_74,Midwest,2021-05-30
926,10876,CUST-055,PROD-006,2023-02-06 11:00:00,9,0.1,3416.58,Electronics,421.8,Customer_55,Midwest,2021-01-17
927,10877,CUST-072,PROD-010,2023-02-06 12:00:00,6,0.2,1413.94,Electronics,294.57,Customer_72,East,2021-05-16
928,10878,CUST-049,PROD-002,2023-02-06 13:00:00,5,0.0,2472.55,Office,494.51,Customer_49,West,2020-12-06
929,10879,CUST-054,PROD-010,2023-02-06 14:00:00,3,0.05,839.52,Electronics,294.57,Customer_54,east,2021-01-10
930,10880,CUST-009,PROD-012 ,2023-02-06 15:00:00,7,0.0,,,,Customer_9,north,2020-03-01
931,10881,CUST-033,PROD-010,2023-02-06 16:00:00,4,0.0,1178.28,Electronics,294.57,Customer_33,Midwest,2020-08-16
932,10882,CUST-098,PROD-016,2023-02-06 17:00:00,5,0.2,$203.68,Electronics,50.92,Customer_98,midwest,2021-11-14
933,10883,CUST-999,PROD-004,2023-02-06 18:00:00,5,0.1,$1532.66,Office,340.59,,,
934,10884,CUST-090,PROD-007,2023-02-06 19:00:00,3,0.0,$914.91,Clothing,304.97,Customer_90,Midwest,2021-09-19
935,10885,CUST-096,PROD-015,2023-02-06 20:00:00,5,0.05,514.0,Office,108.21,Customer_96,South,2021-10-31
936,10886,CUST-047,PROD-009,2023-02-06 21:00:00,7,0.1,1848.8,Furniture,293.46,Customer_47,Midwest,2020-11-22
937,10887,CUST-011,PROD-004,2023-02-06 22:00:00,5,0.0,1702.95,Office,340.59,Customer_11,South,2020-03-15
938,10888,CUST-050,PROD-008,2023-02-06 23:00:00,4,0.05,1323.24,Office,348.22,Customer_50,west,2020-12-13
939,10889,CUST-080,PROD-015,2023-02-07 00:00:00,7,0.0,757.47,Office,108.21,Customer_80,West,2021-07-11
940,10890,CUST-029,PROD-018,2023-02-07 01:00:00,8,0.05,Check_Receipt,Furniture,211.46,Customer_29,south,2020-07-19
941,10891,CUST-018,PROD-015,2023-02-07 02:00:00,6,0.05,Check_Receipt,Office,108.21,Customer_18,North,2020-05-03
942,10892,CUST-067,PROD-005,2023-02-07 03:00:00,2,0.2,$451.97,Electronics,282.48,Customer_67,Midwest,2021-04-11
943,10893,CUST-067,PROD-001,2023-02-07 04:00:00,3,0.2,$364.82,Clothing,152.01,Customer_67,Midwest,2021-04-11
944,10894,CUST-037,PROD-007,,5,0.05,1448.61,Clothing,304.97,Customer_37,East,2020-09-13
945,10895,CUST-043,PROD-007,2023-02-07 06:00:00,1,0.2,$243.98,Clothing,304.97,Customer_43,West,2020-10-25
946,10896,CUST-077,PROD-002,2023-02-07 07:00:00,8,0.1,3560.47 EUR,Office,494.51,Customer_77,West,2021-06-20
947,10897,CUST-084,PROD-003,2023-02-07 08:00:00,4,0.05,$1828.6,Electronics,481.21,Customer_84,South,2021-08-08
948,10897,CUST-084,PROD-003,2023-02-07 08:00:00,4,0.05,$1828.6,Electronics,481.21,Customer_84,South,2021-08-08
949,10898,CUST-050,PROD-007,2023-02-07 09:00:00,5,0.1,Check_Receipt,Clothing,304.97,Customer_50,west,2020-12-13
950,10899,CUST-086,PROD-001,2023-02-07 10:00:00,3,0.0,456.03,Clothing,152.01,Customer_86,Midwest,2021-08-22
951,10900,CUST-035,PROD-015,2023-02-07 11:00:00,5,0.0,541.05,Office,108.21,Customer_35,Midwest,2020-08-30
952,10901,CUST-020,PROD-015,2023-02-07 12:00:00,1,0.2,$86.57,Office,108.21,Customer_20,west,2020-05-17
953,10902,CUST-030,PROD-011,2023-02-07 13:00:00,2,0.1,168.26,Electronics,93.48,Customer_30,North,2020-07-26
954,10903,CUST-095,PROD-003,2023-02-07 14:00:00,8,0.1,3464.71,Electronics,481.21,Customer_95,South,2021-10-24
955,10904,CUST-009,PROD-018,2023-02-07 15:00:00,6,0.0,1268.76,Furniture,211.46,Customer_9,north,2020-03-01
956,10905,CUST-021,PROD-020,2023-02-07 16:00:00,3,0.05,168.35,Electronics,59.07,Customer_21,Midwest,2020-05-24
957,10906,CUST-059,PROD-001,2023-02-07 17:00:00,1,0.0,152.01,Clothing,152.01,Customer_59,East,2021-02-14
958,10907,CUST-005,PROD-020,2023-02-07 18:00:00,9,0.0,Check_Receipt,Electronics,59.07,Customer_5,West,2020-02-02
959,10908,CUST-032,PROD-020,2023-02-07 19:00:00,7,0.0,413.49,Electronics,59.07,Customer_32,east,2020-08-09
960,10909,CUST-026,PROD-013,2023-02-07 20:00:00,4,0.1,Check_Receipt,Office,60.22,Customer_26,East,2020-06-28
961,10910,CUST-042,PROD-008,2023-02-07 21:00:00,6,0.0,2089.32,Office,348.22,Customer_42,East,2020-10-18
962,10911,CUST-060,PROD-003,2023-02-07 22:00:00,6,0.05,2742.9,Electronics,481.21,Customer_60,west,2021-02-21
963,10912,CUST-056,PROD-004,2023-02-07 23:00:00,9,0.05,2912.04,Office,340.59,Customer_56,East,2021-01-24
964,10913,CUST-013,PROD-001,2023-02-08 00:00:00,5,0.0,760.05,Clothing,152.01,Customer_13,Midwest,2020-03-29
965,10914,CUST-065,PROD-019 ,2023-02-08 01:00:00,3,0.1,,,,Customer_65,South,2021-03-28
966,10915,CUST-057,PROD-019,2023-02-08 02:00:00,3,0.2,168.89 EUR,Clothing,70.37,Customer_57,East,2021-01-31
967,10916,CUST-099,PROD-020,2023-02-08 03:00:00,3,0.05,168.35,Electronics,59.07,Customer_99,North,2021-11-21
968,10917,CUST-037,PROD-015,2023-02-08 04:00:00,8,0.2,692.54,Office,108.21,Customer_37,East,2020-09-13
969,10918,CUST-061,PROD-019,2023-02-08 05:00:00,2,0.0,$140.74,Clothing,70.37,Customer_61,south,2021-02-28
970,10919,CUST-007,PROD-009,2023-02-08 06:00:00,4,0.05,1115.15,Furniture,293.46,Customer_7,west,2020-02-16
971,10920,CUST-076,PROD-019,2023-02-08 07:00:00,5,0.2,281.48,Clothing,70.37,Customer_76,East,2021-06-13
972,10921,CUST-042,PROD-014,2023-02-08 08:00:00,3,0.0,901.26,Electronics,300.42,Customer_42,East,2020-10-18
973,10922,CUST-063,PROD-015,2023-02-08 09:00:00,8,0.05,822.4,Office,108.21,Customer_63,Midwest,2021-03-14
974,10923,CUST-033,PROD-020,2023-02-08 10:00:00,7,0.1,372.14,Electronics,59.07,Customer_33,Midwest,2020-08-16
975,10924,CUST-073,PROD-013,2023-02-08 11:00:00,4,0.05,228.84 EUR,Office,60.22,Customer_73,West,2021-05-23
976,10924,CUST-073,PROD-013,2023-02-08 11:00:00,4,0.05,228.84 EUR,Office,60.22,Customer_73,West,2021-05-23
977,10925,CUST-010,PROD-017,2023-02-08 12:00:00,6,0.05,1391.31,Furniture,244.09,Customer_10,north,2020-03-08
978,10926,CUST-043,PROD-018,2023-02-08 13:00:00,2,0.1,380.63,Furniture,211.46,Customer_43,West,2020-10-25
979,10927,CUST-064,PROD-016,2023-02-08 14:00:00,3,0.1,Check_Receipt,Electronics,50.92,Customer_64,West,2021-03-21
980,10927,CUST-064,PROD-016,2023-02-08 14:00:00,3,0.1,Check_Receipt,Electronics,50.92,Customer_64,West,2021-03-21
981,10928,CUST-049,PROD-005,2023-02-08 15:00:00,1,0.1,254.23,Electronics,282.48,Customer_49,West,2020-12-06
982,10929,CUST-001,PROD-004,2023-02-08 16:00:00,2,0.1,$613.06,Office,340.59,Customer_1,South,2020-01-05
983,10929,CUST-001,PROD-004,2023-02-08 16:00:00,2,0.1,$613.06,Office,340.59,Customer_1,South,2020-01-05
984,10930,CUST-080,PROD-001,2023-02-08 17:00:00,8,0.1,1094.47,Clothing,152.01,Customer_80,West,2021-07-11
985,10931,CUST-069,PROD-011,2023-02-08 18:00:00,2,0.1,168.26,Electronics,93.48,Customer_69,Midwest,2021-04-25
986,10932,CUST-099,PROD-006 ,2023-02-08 19:00:00,1,0.05,,,,Customer_99,North,2021-11-21
987,10933,CUST-072,PROD-001,2023-02-08 20:00:00,5,0.05,722.05,Clothing,152.01,Customer_72,East,2021-05-16
988,10934,CUST-058,PROD-004,2023-02-08 21:00:00,6,0.2,$1634.83,Office,340.59,Customer_58,Midwest,2021-02-07
989,10935,CUST-098,PROD-002,2023-02-08 22:00:00,3,0.1,$1335.18,Office,494.51,Customer_98,midwest,2021-11-14
990,10936,CUST-096,PROD-003,2023-02-08 23:00:00,4,0.2,1539.87,Electronics,481.21,Customer_96,South,2021-10-31
991,10937,CUST-077,PROD-019,2023-02-09 00:00:00,8,0.1,Check_Receipt,Clothing,70.37,Customer_77,West,2021-06-20
992,10938,CUST-033,PROD-001,2023-02-09 01:00:00,5,0.2,608.04,Clothing,152.01,Customer_33,Midwest,2020-08-16
993,10939,CUST-091,PROD-019,2023-02-09 02:00:00,7,0.0,492.59,Clothing,70.37,Customer_91,South,2021-09-26
994,10940,CUST-011,PROD-015,2023-02-09 03:00:00,6,0.0,649.26 EUR,Office,108.21,Customer_11,South,2020-03-15
995,10941,CUST-069,PROD-004,2023-02-09 04:00:00,8,0.2,2179.78 EUR,Office,340.59,Customer_69,Midwest,2021-04-25
996,10942,CUST-095,PROD-015,2023-02-09 05:00:00,8,0.2,692.54,Office,108.21,Customer_95,South,2021-10-24
997,10943,CUST-999,PROD-015,2023-02-09 06:00:00,8,0.0,865.68 EUR,Office,108.21,,,
998,10944,CUST-054,PROD-012,2023-02-09 07:00:00,7,0.2,362.71,Furniture,64.77,Customer_54,east,2021-01-10
999,10945,CUST-036,PROD-009,2023-02-09 08:00:00,3,0.1,792.34 EUR,Furniture,293.46,Customer_36,East,2020-09-06
1000,10946,CUST-077,PROD-013,2023-02-09 09:00:00,-1,0.1,-54.2 EUR,Office,60.22,Customer_77,West,2021-06-20
1001,10947,CUST-043,PROD-011,2023-02-09 10:00:00,4,0.2,$299.14,Electronics,93.48,Customer_43,West,2020-10-25
1002,10948,CUST-003,PROD-004,2023-02-09 11:00:00,6,0.05,1941.36,Office,340.59,Customer_3,east,2020-01-19
1003,10949,CUST-068,PROD-008,2023-02-09 12:00:00,8,0.1,2507.18,Office,348.22,Customer_68,Midwest,2021-04-18
1004,10950,CUST-001,PROD-018,2023-02-09 13:00:00,7,0.2,1184.18,Furniture,211.46,Customer_1,South,2020-01-05
1005,10950,CUST-001,PROD-018,2023-02-09 13:00:00,7,0.2,1184.18,Furniture,211.46,Customer_1,South,2020-01-05
1006,10951,CUST-069,PROD-008,2023-02-09 14:00:00,2,0.0,696.44,Office,348.22,Customer_69,Midwest,2021-04-25
1007,10952,CUST-087,PROD-008,2023-02-09 15:00:00,1,0.0,348.22,Office,348.22,Customer_87,South,2021-08-29
1008,10953,CUST-011,PROD-007,2023-02-09 16:00:00,1,0.2,243.98,Clothing,304.97,Customer_11,South,2020-03-15
1009,10954,CUST-091,PROD-006,2023-02-09 17:00:00,2,0.1,759.24,Electronics,421.8,Customer_91,South,2021-09-26
1010,10955,CUST-034,PROD-008,2023-02-09 18:00:00,6,0.1,1880.39,Office,348.22,Customer_34,North,2020-08-23
1011,10956,CUST-097,PROD-010,2023-02-09 19:00:00,0,0.05,0.0,Electronics,294.57,Customer_97,East,2021-11-07
1012,10957,CUST-086,PROD-015,2023-02-09 20:00:00,9,0.2,779.11,Office,108.21,Customer_86,Midwest,2021-08-22
1013,10958,CUST-018,PROD-006,2023-02-09 21:00:00,6,0.05,2404.26,Electronics,421.8,Customer_18,North,2020-05-03
1014,10959,CUST-017,PROD-016,2023-02-09 22:00:00,5,0.1,229.14,Electronics,50.92,Customer_17,South,2020-04-26
1015,10960,CUST-029,PROD-004,2023-02-09 23:00:00,4,0.1,1226.12,Office,340.59,Customer_29,south,2020-07-19
1016,10961,CUST-084,PROD-015,2023-02-10 00:00:00,4,0.1,389.56,Office,108.21,Customer_84,South,2021-08-08
1017,10961,CUST-084,PROD-015,2023-02-10 00:00:00,4,0.1,389.56,Office,108.21,Customer_84,South,2021-08-08
1018,10962,CUST-067,PROD-011,2023-02-10 01:00:00,4,0.05,355.22,Electronics,93.48,Customer_67,Midwest,2021-04-11
1019,10963,CUST-099,PROD-009,2023-02-10 02:00:00,7,0.0,2054.22,Furniture,293.46,Customer_99,North,2021-11-21
1020,10964,CUST-093,PROD-010,2023-02-10 03:00:00,8,0.05,2238.73 EUR,Electronics,294.57,Customer_93,West,2021-10-10
1021,10965,CUST-018,PROD-002,2023-02-10 04:00:00,7,0.0,3461.57,Office,494.51,Customer_18,North,2020-05-03
1022,10966,CUST-063,PROD-006,2023-02-10 05:00:00,6,0.0,2530.8,Electronics,421.8,Customer_63,Midwest,2021-03-14
1023,10967,CUST-005,PROD-005,2023-02-10 06:00:00,5,0.0,1412.4,Electronics,282.48,Customer_5,West,2020-02-02
1024,10968,CUST-093,PROD-007,2023-02-10 07:00:00,9,0.2,2195.78,Clothing,304.97,Customer_93,West,2021-10-10
1025,10969,CUST-090,PROD-015,2023-02-10 08:00:00,7,0.05,719.6,Office,108.21,Customer_90,Midwest,2021-09-19
1026,10970,CUST-095,PROD-008,2023-02-10 09:00:00,8,0.1,2507.18,Office,348.22,Customer_95,South,2021-10-24
1027,10971,CUST-078,PROD-013,2023-02-10 10:00:00,9,0.0,541.98,Office,60.22,Customer_78,west,2021-06-27
1028,10972,CUST-037,PROD-004,2023-02-10 11:00:00,8,0.2,2179.78,Office,340.59,Customer_37,East,2020-09-13
1029,10973,CUST-002,PROD-015,2033-02-07 12:00:00,8,0.2,692.54,Office,108.21,Customer_2,South,2020-01-12
1030,10974,CUST-084,PROD-017,Invalid_Date,3,0.2,585.82,Furniture,244.09,Customer_84,South,2021-08-08
1031,10974,CUST-084,PROD-017,Invalid_Date,3,0.2,585.82,Furniture,244.09,Customer_84,South,2021-08-08
1032,10975,CUST-026,PROD-012,2023-02-10 14:00:00,1,0.0,64.77,Furniture,64.77,Customer_26,East,2020-06-28
1033,10976,CUST-066,PROD-003,2023-02-10 15:00:00,8,0.2,3079.74 EUR,Electronics,481.21,Customer_66,West,2021-04-04
1034,10977,CUST-085,PROD-017,2023-02-10 16:00:00,2,0.0,$488.18 EUR,Furniture,244.09,Customer_85,west,2021-08-15
1035,10978,CUST-020,PROD-017,2023-02-10 17:00:00,3,0.1,$659.04,Furniture,244.09,Customer_20,west,2020-05-17
1036,10979,CUST-012,PROD-015,2023-02-10 18:00:00,7,0.1,Check_Receipt,Office,108.21,Customer_12,east,2020-03-22
1037,10980,CUST-030,PROD-016,2023-02-10 19:00:00,5,0.0,$254.6,Electronics,50.92,Customer_30,North,2020-07-26
1038,10981,CUST-018,PROD-016,2023-02-10 20:00:00,5,0.2,203.68,Electronics,50.92,Customer_18,North,2020-05-03
1039,10982,CUST-012,PROD-010,2023-02-10 21:00:00,1,0.2,235.66,Electronics,294.57,Customer_12,east,2020-03-22
1040,10983,CUST-046,PROD-004,Invalid_Date,4,0.05,1294.24,Office,340.59,Customer_46,West,2020-11-15
1041,10984,CUST-049,PROD-012,2023-02-10 23:00:00,8,0.2,414.53,Furniture,64.77,Customer_49,West,2020-12-06
1042,10985,CUST-020,PROD-018,2023-02-11 00:00:00,9,0.05,1807.98,Furniture,211.46,Customer_20,west,2020-05-17
1043,10986,CUST-023,PROD-018,2023-02-11 01:00:00,3,0.0,Check_Receipt,Furniture,211.46,Customer_23,midwest,2020-06-07
1044,10987,CUST-018,PROD-015 ,2023-02-11 02:00:00,4,0.2,,,,Customer_18,North,2020-05-03
1045,10988,CUST-074,PROD-002,2023-02-11 03:00:00,1,0.2,395.61,Office,494.51,Customer_74,Midwest,2021-05-30
1046,10989,CUST-999,PROD-018,2023-02-11 04:00:00,3,0.2,507.5,Furniture,211.46,,,
1047,10990,CUST-038,PROD-009,2023-02-11 05:00:00,9,0.2,2112.91,Furniture,293.46,Customer_38,Midwest,2020-09-20
1048,10991,CUST-033,PROD-012,2023-02-11 06:00:00,9,0.05,553.78,Furniture,64.77,Customer_33,Midwest,2020-08-16
1049,10992,CUST-061,PROD-009,2023-02-11 07:00:00,1,0.1,264.11 EUR,Furniture,293.46,Customer_61,south,2021-02-28
1050,10993,CUST-069,PROD-001,2023-02-11 08:00:00,4,0.05,577.64,Clothing,152.01,Customer_69,Midwest,2021-04-25
1051,10994,CUST-031,PROD-004,2023-02-11 09:00:00,1,0.1,306.53,Office,340.59,Customer_31,west,2020-08-02
1052,10995,CUST-066,PROD-005,2023-02-11 10:00:00,1,0.1,254.23,Electronics,282.48,Customer_66,West,2021-04-04
1053,10996,CUST-019,PROD-004,2023-02-11 11:00:00,5,0.05,1617.8,Office,340.59,Customer_19,West,2020-05-10
1054,10997,CUST-007,PROD-010,2023-02-11 12:00:00,2,0.1,530.23,Electronics,294.57,Customer_7,west,2020-02-16
1055,10998,CUST-036,PROD-013,2023-02-11 13:00:00,1,0.05,$57.21,Office,60.22,Customer_36,East,2020-09-06
1056,10999,CUST-070,PROD-007,2023-02-11 14:00:00,8,0.2,$1951.81,Clothing,304.97,Customer_70,east,2021-05-02
1057,11000,CUST-049,PROD-002,2023-02-11 15:00:00,8,0.1,3560.47,Office,494.51,Customer_49,West,2020-12-06
